,avgrating,features,link,name,price,rating
37,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-red-64-gb/p/itmfb2fbghwznj5d?pid=MOBFAJB4RHKJHDJD&lid=LSTMOBFAJB4RHKJHDJDRBZWBG&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFAJB4RHKJHDJD.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 6 Pro (Red, 64 GB)","₹11,999","1,16,619 Ratings & 10,378 Reviews"
38,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-gamma-green-64-gb/p/itmb5a411e20719e?pid=MOBFHHRQDRRMKU94&lid=LSTMOBFHHRQDRRMKU946MSKPJ&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHHRQDRRMKU94.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Gamma Green, 64 GB)","₹14,915","16,068 Ratings & 1,281 Reviews"
39,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFG7UYZ7DCKWSR.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi K20 Pro (Glacier Blue, 128 GB)","₹26,999","53,449 Ratings & 6,734 Reviews"
40,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-shadow-black-128-gb/p/itm014bee372e2a7?pid=MOBFHFGFPAMSCEA4&lid=LSTMOBFHFGFPAMSCEA4TGVQE8&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHFGFPAMSCEA4.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Shadow Black, 128 GB)","₹18,998","2,343 Ratings & 213 Reviews"
41,4.3,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",/redmi-7a-matte-black-16-gb/p/itmfhz4cp9dksyha?pid=MOBFHZ4B6X8WPSRK&lid=LSTMOBFHZ4B6X8WPSRKGS79LL&marketplace=FLIPKART&srno=s_2_42&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHZ4B6X8WPSRK.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi 7A (Matte Black, 16 GB)","₹6,499","3,50,988 Ratings & 26,625 Reviews"
42,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7s-ruby-red-64-gb/p/itmfh75fae8bbtff?pid=MOBFGGJ85BAHVRUV&lid=LSTMOBFGGJ85BAHVRUVAIPP3O&marketplace=FLIPKART&srno=s_2_43&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFGGJ85BAHVRUV.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 7S (Ruby Red, 64 GB)","₹11,999","3,89,223 Ratings & 32,762 Reviews"
43,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",/redmi-y3-prime-black-32-gb/p/itmfhjdfnedmrgaz?pid=MOBFFWJW9JH4GWWF&lid=LSTMOBFFWJW9JH4GWWFYRDHSF&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFFWJW9JH4GWWF.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Y3 (Prime Black, 32 GB)","₹9,290","18,366 Ratings & 1,451 Reviews"
44,4.3,"2 GB RAM | 32 GB ROM |,15.9 cm (6.26 inch) Display,12MP Rear Camera,4000 mAh Battery,12 Months",/redmi-7-eclipse-black-32-gb/p/itmfgaz9w4ky2zyd?pid=MOBFGAXYRAREQ8XZ&lid=LSTMOBFGAXYRAREQ8XZI4IDME&marketplace=FLIPKART&srno=s_2_45&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFGAXYRAREQ8XZ.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi 7 (Eclipse Black, 32 GB)","₹8,649","12,843 Ratings & 1,004 Reviews"
45,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-halo-white-128-gb/p/itm8e9156d3750fb?pid=MOBFHFFUYHFH7MFK&lid=LSTMOBFHFFUYHFH7MFK2DLNYQ&marketplace=FLIPKART&srno=s_2_46&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHFFUYHFH7MFK.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Halo White, 128 GB)","₹18,144","2,343 Ratings & 213 Reviews"
46,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-halo-white-128-gb/p/itmc585e6c8ffd12?pid=MOBFHGT9NWZHHSHF&lid=LSTMOBFHGT9NWZHHSHFKKJOBF&marketplace=FLIPKART&srno=s_2_47&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHGT9NWZHHSHF.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Halo White, 128 GB)","₹16,260","16,068 Ratings & 1,281 Reviews"
47,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBIBDWWE&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFG7UYFKHFKBNB.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi K20 Pro (Flame Red, 128 GB)","₹26,999","53,449 Ratings & 6,734 Reviews"
48,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pro-pearl-white-128-gb/p/itm83312f3173890?pid=MOBFJV2BKJU7EMFW&lid=LSTMOBFJV2BKJU7EMFWKRGTIH&marketplace=FLIPKART&srno=s_3_49&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFJV2BKJU7EMFW.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 Pro (Pearl White, 128 GB)","₹26,999","53,449 Ratings & 6,734 Reviews"
49,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pro-carbon-black-128-gb/p/itmfgfjtdjkzgyyr?pid=MOBFG7UYMCBRSQZ8&lid=LSTMOBFG7UYMCBRSQZ8VPP2VS&marketplace=FLIPKART&srno=s_3_50&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UYMCBRSQZ8.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 Pro (Carbon Black, 128 GB)","₹26,999","53,449 Ratings & 6,734 Reviews"
50,4.5,"6 GB RAM | 64 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pearl-white-64-gb/p/itm30457d1c15230?pid=MOBFJV2BVHCQ4ZZZ&lid=LSTMOBFJV2BVHCQ4ZZZ9TUXI6&marketplace=FLIPKART&srno=s_3_51&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFJV2BVHCQ4ZZZ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Pearl White, 64 GB)","₹21,999","44,073 Ratings & 4,805 Reviews"
51,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-black-64-gb/p/itmf2fc3phdkgahv?pid=MOBF28FTXZYZ6UYJ&lid=LSTMOBF28FTXZYZ6UYJSQJJLU&marketplace=FLIPKART&srno=s_3_52&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBF28FTXZYZ6UYJ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Note 5 (Black, 64 GB)","₹11,999","3,49,428 Ratings & 39,928 Reviews"
52,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 2MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-onyx-black-64-gb/p/itmfdzvfrnfsuywx?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJUIJMGH&marketplace=FLIPKART&srno=s_3_53&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFDXZ39EGFJDFJ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Note 7 (Onyx Black, 64 GB)","₹9,980","1,73,666 Ratings & 16,420 Reviews"
53,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-glacier-blue-128-gb/p/itmfggktx8gy4bcq?pid=MOBFG7UYQAZ4JBTS&lid=LSTMOBFG7UYQAZ4JBTSQ6MH5X&marketplace=FLIPKART&srno=s_3_54&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UYQAZ4JBTS.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Glacier Blue, 128 GB)","₹24,999","44,073 Ratings & 4,805 Reviews"
54,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) HD+ Display,12MP + 5MP | 16MP Front Camera,3080 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-y2-blue-64-gb/p/itmfdkcmnzwbzzeu?pid=MOBFCVZDP3ZHUBUF&lid=LSTMOBFCVZDP3ZHUBUFJJW0QI&marketplace=FLIPKART&srno=s_3_55&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFCVZDP3ZHUBUF.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Y2 (Blue, 64 GB)","₹10,999","25,286 Ratings & 1,828 Reviews"
55,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-flame-red-128-gb/p/itmfggkt9gaddvgc?pid=MOBFG7UY9ZXPSQGY&lid=LSTMOBFG7UY9ZXPSQGYRO6TTV&marketplace=FLIPKART&srno=s_3_56&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UY9ZXPSQGY.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Flame Red, 128 GB)","₹24,999","44,073 Ratings & 4,805 Reviews"
56,4.4,"6 GB RAM | 128 GB ROM |,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,3400 mAh Li-polymer Battery,Qualcomm Snapdragon 835 Octa Core 2.5 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/mi-mix-2-black-128-gb/p/itmeyk8z8cwf6faz?pid=MOBEYCHKGHZJMGJZ&lid=LSTMOBEYCHKGHZJMGJZZYU6YY&marketplace=FLIPKART&srno=s_3_57&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEYCHKGHZJMGJZ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Mi Mix 2 (Black, 128 GB)","₹29,999","4,191 Ratings & 804 Reviews"
57,4.5,"8 GB RAM | 256 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pro-carbon-black-256-gb/p/itmfgfjtrnmbbyqx?pid=MOBFG7UYUPCPYZMV&lid=LSTMOBFG7UYUPCPYZMVQFWREI&marketplace=FLIPKART&srno=s_3_58&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UYUPCPYZMV.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 Pro (Carbon Black, 256 GB)","₹29,999","11,593 Ratings & 1,670 Reviews"
58,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-carbon-black-128-gb/p/itmfggktjkrahjwm?pid=MOBFG7UYGCXFUZZV&lid=LSTMOBFG7UYGCXFUZZV3A8OBA&marketplace=FLIPKART&srno=s_3_59&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UYGCXFUZZV.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Carbon Black, 128 GB)","₹24,999","44,073 Ratings & 4,805 Reviews"
59,4.3,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-3s-silver-16-gb/p/itmekwzydupcqdyf?pid=MOBEKWZYHGPHHKVH&lid=LSTMOBEKWZYHGPHHKVHNOHZYT&marketplace=FLIPKART&srno=s_3_60&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEKWZYHGPHHKVH.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi 3S (Silver, 16 GB)","₹6,999","2,11,485 Ratings & 40,459 Reviews"
60,4.3,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-3s-dark-grey-16-gb/p/itmemf5cbhdpxvvp?pid=MOBEKWZY4XUVPGAV&lid=LSTMOBEKWZY4XUVPGAVMMLURE&marketplace=FLIPKART&srno=s_3_61&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEKWZY4XUVPGAV.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi 3S (Dark Grey, 16 GB)","₹6,999","2,11,485 Ratings & 40,459 Reviews"
61,4.1,"6 GB RAM | 128 GB ROM |,15.21 cm (5.99 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,3010 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",/mi-a2-red-128-gb/p/itmfghsgrkphksag?pid=MOBFD94CUVXZYMZH&lid=LSTMOBFD94CUVXZYMZHTOBPY2&marketplace=FLIPKART&srno=s_3_62&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFD94CUVXZYMZH.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Mi A2 (Red, 128 GB)","₹10,435","2,266 Ratings & 200 Reviews"
62,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Ion Polymer Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-3s-prime-gold-32-gb/p/itmehbejabfb46rg?pid=MOBEKWZYSHHJNWGZ&lid=LSTMOBEKWZYSHHJNWGZ3VTBCH&marketplace=FLIPKART&srno=s_3_63&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEKWZYSHHJNWGZ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi 3S Prime (Gold, 32 GB)","₹8,999","4,75,950 Ratings & 88,846 Reviews"
63,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-4-dark-grey-32-gb/p/itmeqgfhpbdprkec?pid=MOBEQ98TGHHPQJGH&lid=LSTMOBEQ98TGHHPQJGHYT46XM&marketplace=FLIPKART&srno=s_3_64&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEQ98TGHHPQJGH.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Note 4 (Dark Grey, 32 GB)","₹10,999","6,37,311 Ratings & 1,12,044 Reviews"
64,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-pearl-white-128-gb/p/itm4adaa95cfa200?pid=MOBFK86VNWAYJ7MQ&lid=LSTMOBFK86VNWAYJ7MQDGZRWP&marketplace=FLIPKART&srno=s_3_65&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFK86VNWAYJ7MQ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Pearl White, 128 GB)","₹24,999","44,073 Ratings & 4,805 Reviews"
65,4.3,"1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,11.94 cm (4.7 inch) HD Display,8MP Rear Camera | 1.6MP Front Camera,2000 mAh Battery,MSM8228 Processor,1 Year for Mobile & 6 Months for Accessories",/redmi-1s-metal-gray-8-gb/p/itmdz6zpuatkgfjp?pid=MOBDZ6Y3CK65QFZY&lid=LSTMOBDZ6Y3CK65QFZYGMDWXY&marketplace=FLIPKART&srno=s_3_66&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBDZ6Y3CK65QFZY.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi 1S (Metal Gray, 8 GB)","₹5,999","81,454 Ratings & 11,738 Reviews"
66,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) HD+ Display,12MP + 5MP | 16MP Front Camera,3080 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-y2-rose-gold-64-gb/p/itmfdkcmswtpjb7n?pid=MOBF87QWYCKESZXR&lid=LSTMOBF87QWYCKESZXRTY0QWK&marketplace=FLIPKART&srno=s_3_67&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBF87QWYCKESZXR.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Y2 (Rose Gold, 64 GB)","₹10,999","25,286 Ratings & 1,828 Reviews"
67,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-rose-gold-32-gb/p/itmf2fc3aq98t7kh?pid=MOBF28FTRFXVATVQ&lid=LSTMOBF28FTRFXVATVQNJVVTH&marketplace=FLIPKART&srno=s_3_68&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBF28FTRFXVATVQ.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi Note 5 (Rose Gold, 32 GB)","₹10,999","3,48,362 Ratings & 43,587 Reviews"
68,4.4,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP + 5MP | 5MP Front Camera,3000 mAh Lithium-polymer Battery,2.0 GHz Mediatek P22 Octacore Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-6-gold-64-gb/p/itmfa94ek8ujmm5z?pid=MOBF8F4BNUY8HGVX&lid=LSTMOBF8F4BNUY8HGVXNQDBRV&marketplace=FLIPKART&srno=s_3_69&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBF8F4BNUY8HGVX.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi 6 (Gold, 64 GB)","₹8,499","5,40,427 Ratings & 40,360 Reviews"
69,4.5,"6 GB RAM | 64 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-k20-glacier-blue-64-gb/p/itmfgfjtfu4zpcdh?pid=MOBFG7UYWMHNZ9AK&lid=LSTMOBFG7UYWMHNZ9AKKPQXBU&marketplace=FLIPKART&srno=s_3_70&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBFG7UYWMHNZ9AK.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Redmi K20 (Glacier Blue, 64 GB)","₹21,999","44,073 Ratings & 4,805 Reviews"
70,4.2,"2 GB RAM | 16 GB ROM |,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3030 mAh Li-ion Polymer Battery,2nd-gen Snapdragon 615 64-bit octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/mi-4i-yellow-16-gb/p/itmeatkhfa5vbhwu?pid=MOBEATKH5SPZKXYF&lid=LSTMOBEATKH5SPZKXYF7C7QR5&marketplace=FLIPKART&srno=s_3_71&otracker=search&fm=organic&iid=d4c9241c-ce90-45f5-a37e-577dc0bb4bfe.MOBEATKH5SPZKXYF.SEARCH&ssid=fzusjztwjk0000001587801474264&qH=8493b7b813dbef9d,"Mi 4i (Yellow, 16 GB)","₹12,999","78,697 Ratings & 8,941 Reviews"
