,avgrating,features,link,name,price,rating
36,4.5,"6 GB RAM | 128 GB ROM |,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 730G Processor,30W VOOC 4.0 Fast Charger,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-x2-pearl-white-128-gb/p/itm75023903eb431?pid=MOBFMXTSYFCQDWMY&lid=LSTMOBFMXTSYFCQDWMY8BUAS0&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFMXTSYFCQDWMY.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme X2 (Pearl White, 128 GB)","₹19,999","14,781 Ratings & 1,775 Reviews"
37,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P60 Octa Core 2.0 GHz Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3i-diamond-black-64-gb/p/itmfgybqvazmnmmd?pid=MOBFGYBQ4WRZ9FFJ&lid=LSTMOBFGYBQ4WRZ9FFJQQHJTJ&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFGYBQ4WRZ9FFJ.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3i (Diamond Black, 64 GB)","₹10,499","70,164 Ratings & 6,109 Reviews"
38,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P60 Octa Core 2.0 GHz Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3i-diamond-black-32-gb/p/itmfgybqvazmnmmd?pid=MOBFGYBQ8NKDAMRB&lid=LSTMOBFGYBQ8NKDAMRBKBHLFK&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFGYBQ8NKDAMRB.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3i (Diamond Black, 32 GB)","₹8,499","2,73,802 Ratings & 25,069 Reviews"
39,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P60 Octa Core 2.0 GHz Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3i-diamond-blue-32-gb/p/itmfgybqvazmnmmd?pid=MOBFGYBQQGUB9YFQ&lid=LSTMOBFGYBQQGUB9YFQQXUXB7&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFGYBQQGUB9YFQ.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3i (Diamond Blue, 32 GB)","₹8,499","2,73,802 Ratings & 25,069 Reviews"
40,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P60 Octa Core 2.0 GHz Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3i-diamond-red-32-gb/p/itmfgybqvazmnmmd?pid=MOBFGYBQWPQGHXGD&lid=LSTMOBFGYBQWPQGHXGD7P2NMU&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFGYBQWPQGHXGD.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3i (Diamond Red, 32 GB)","₹8,499","2,73,802 Ratings & 25,069 Reviews"
41,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3-radiant-blue-32-gb/p/itmfe68wrbfnzqwz?pid=MOBFE68WHF6MZKG5&lid=LSTMOBFE68WHF6MZKG5VHDVB2&marketplace=FLIPKART&srno=s_2_42&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFE68WHF6MZKG5.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3 (Radiant Blue, 32 GB)","₹8,499","4,29,767 Ratings & 42,810 Reviews"
42,4.4,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3-dynamic-black-64-gb/p/itmfe68wrbfnzqwz?pid=MOBFFVFDJCCUZDGT&lid=LSTMOBFFVFDJCCUZDGTGR9UZH&marketplace=FLIPKART&srno=s_2_43&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFFVFDJCCUZDGT.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3 (Dynamic Black, 64 GB)","₹9,499","4,29,767 Ratings & 42,810 Reviews"
43,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3-dynamic-black-32-gb/p/itmfe68wrbfnzqwz?pid=MOBFE68WZM7UFMDA&lid=LSTMOBFE68WZM7UFMDAYRR4PM&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFE68WZM7UFMDA.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3 (Dynamic Black, 32 GB)","₹8,499","4,29,767 Ratings & 42,810 Reviews"
44,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,Qualcomm 712 Processor,FHD+ Super AMOLED Display,In Display Fingerprint Sensor,Brand warranty of 1 year for mobile and 6 months for accessories",/realme-xt-pearl-white-64-gb/p/itm731360fdbd273?pid=MOBFJYBEMRXDQXH4&lid=LSTMOBFJYBEMRXDQXH4IFPPLV&marketplace=FLIPKART&srno=s_2_45&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFJYBEMRXDQXH4.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme XT (Pearl White, 64 GB)","₹16,999","96,652 Ratings & 11,220 Reviews"
45,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,Qualcomm 712 Processor,FHD+ Super AMOLED Display,In Display Fingerprint Sensor,Brand warranty of 1 year for mobile and 6 months for accessories",/realme-xt-pearl-white-128-gb/p/itm731360fdbd273?pid=MOBFJYBETYHUH4TC&lid=LSTMOBFJYBETYHUH4TCWUGA8T&marketplace=FLIPKART&srno=s_2_46&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFJYBETYHUH4TC.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme XT (Pearl White, 128 GB)","₹19,999","70,141 Ratings & 8,479 Reviews"
46,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,Triple Slots (Dual SIM + Memory Card),Fingerprint Sensor and Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3-radiant-blue-64-gb/p/itmfe68wrbfnzqwz?pid=MOBFE68WMCYD5SRT&lid=LSTMOBFE68WMCYD5SRTGBRPK8&marketplace=FLIPKART&srno=s_2_47&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFE68WMCYD5SRT.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3 (Radiant Blue, 64 GB)","₹10,499","1,64,594 Ratings & 16,224 Reviews"
47,4.4,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4230 mAh Battery,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/realme-3-radiant-blue-64-gb/p/itmfe68wrbfnzqwz?pid=MOBFFVFD84FXJTXH&lid=LSTMOBFFVFD84FXJTXH4TSEYC&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=ae7fb8d9-4e5c-4141-a6ce-bc7e09c12ab7.MOBFFVFD84FXJTXH.SEARCH&ssid=3sy0cn9ghc0000001587809536526&qH=ba2b1763f76b622e,"Realme 3 (Radiant Blue, 64 GB)","₹9,499","4,29,767 Ratings & 42,810 Reviews"
