,avgrating,features,link,name,price,rating
21,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7s-onyx-black-32-gb/p/itmfgpbaq3wyvgwq?pid=MOBFGGJ8VUGCYUTU&lid=LSTMOBFGGJ8VUGCYUTU27S5MD&marketplace=FLIPKART&srno=s_1_22&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFGGJ8VUGCYUTU.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7S (Onyx Black, 32 GB)","₹9,999","2,89,686 Ratings & 26,843 Reviews"
22,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-astro-moonlight-white-128-gb/p/itm178c61a8738f0?pid=MOBFJFZDF6EZQRHH&lid=LSTMOBFJFZDF6EZQRHHIQJHBR&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFJFZDF6EZQRHH.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7 Pro (Astro Moonlight White, 128 GB)","₹13,999","2,54,538 Ratings & 21,645 Reviews"
23,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-halo-white-64-gb/p/itm4da816cb9b194?pid=MOBFHHRRUJSYKJGQ&lid=LSTMOBFHHRRUJSYKJGQHOIWMS&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFHHRRUJSYKJGQ.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Halo White, 64 GB)","₹14,597","16,068 Ratings & 1,281 Reviews"
24,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-black-64-gb/p/itmfayzxzu8u3rck?pid=MOBFAJB4BWVA2EXB&lid=LSTMOBFAJB4BWVA2EXB9GI8JM&marketplace=FLIPKART&srno=s_2_25&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4BWVA2EXB.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Black, 64 GB)","₹11,999","1,16,619 Ratings & 10,378 Reviews"
25,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-rose-gold-64-gb/p/itmfb2fbyghegpmh?pid=MOBFAJB4FCW5FQZH&lid=LSTMOBFAJB4FCW5FQZHEQ5C8K&marketplace=FLIPKART&srno=s_2_26&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4FCW5FQZH.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Rose Gold, 64 GB)","₹11,999","1,16,619 Ratings & 10,378 Reviews"
26,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-nebula-red-64-gb/p/itmferghuf9ky6ru?pid=MOBFDXZ3UJJ7ETTE&lid=LSTMOBFDXZ3UJJ7ETTEC2KVOK&marketplace=FLIPKART&srno=s_2_27&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFDXZ3UJJ7ETTE.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹10,999","7,83,767 Ratings & 69,256 Reviews"
27,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-black-64-gb/p/itmf2fc3phdkgahv?pid=MOBF28FTXZYZ6UYJ&lid=LSTMOBF28FTXZYZ6UYJSQJJLU&marketplace=FLIPKART&srno=s_2_28&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF28FTXZYZ6UYJ.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 (Black, 64 GB)","₹11,999","3,49,429 Ratings & 39,928 Reviews"
28,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 2MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-onyx-black-64-gb/p/itmfdzvfrnfsuywx?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJUIJMGH&marketplace=FLIPKART&srno=s_2_29&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFDXZ39EGFJDFJ.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 7 (Onyx Black, 64 GB)","₹9,980","1,73,666 Ratings & 16,420 Reviews"
29,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-4-dark-grey-32-gb/p/itmeqgfhpbdprkec?pid=MOBEQ98TGHHPQJGH&lid=LSTMOBEQ98TGHHPQJGHYT46XM&marketplace=FLIPKART&srno=s_2_30&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBEQ98TGHHPQJGH.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 4 (Dark Grey, 32 GB)","₹10,999","6,37,311 Ratings & 1,12,044 Reviews"
30,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-rose-gold-32-gb/p/itmf2fc3aq98t7kh?pid=MOBF28FTRFXVATVQ&lid=LSTMOBF28FTRFXVATVQNJVVTH&marketplace=FLIPKART&srno=s_2_31&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF28FTRFXVATVQ.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 (Rose Gold, 32 GB)","₹10,999","3,48,362 Ratings & 43,587 Reviews"
31,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-pro-rose-gold-64-gb/p/itmf2fc3gsdhg26z?pid=MOBF2BSGKXDAYZXA&lid=LSTMOBF2BSGKXDAYZXAMOYCQT&marketplace=FLIPKART&srno=s_2_32&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF2BSGKXDAYZXA.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 Pro (Rose Gold, 64 GB)","₹10,990","2,52,438 Ratings & 25,189 Reviews"
32,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-gold-32-gb/p/itmf2fc39bfw7kyc?pid=MOBF28FTQYA9BFW5&lid=LSTMOBF28FTQYA9BFW5XJRGOI&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF28FTQYA9BFW5.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 (Gold, 32 GB)","₹10,999","3,48,362 Ratings & 43,587 Reviews"
33,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-pro-red-64-gb/p/itmf9jqu9gkzjtpc?pid=MOBF9JQUXSHWPFHC&lid=LSTMOBF9JQUXSHWPFHCUJSNHL&marketplace=FLIPKART&srno=s_2_34&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF9JQUXSHWPFHC.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 Pro (Red, 64 GB)","₹13,999","2,52,438 Ratings & 25,189 Reviews"
34,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-red-64-gb/p/itmfb2fbgfzgf5cs?pid=MOBFAJB4DZJRGMGV&lid=LSTMOBFAJB4DZJRGMGVI3MF0X&marketplace=FLIPKART&srno=s_2_35&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4DZJRGMGV.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Red, 64 GB)","₹9,789","6,08,969 Ratings & 53,433 Reviews"
35,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-pro-blue-64-gb/p/itmf3qstwujazqsp?pid=MOBF2BSGFKFKVQMC&lid=LSTMOBF2BSGFKFKVQMCXSHTC8&marketplace=FLIPKART&srno=s_2_36&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF2BSGFKFKVQMC.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 Pro (Blue, 64 GB)","₹12,999","11,52,836 Ratings & 1,23,677 Reviews"
36,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-pro-black-64-gb/p/itmf2fc3xgmxnhpx?pid=MOBF28FTQPHUPX83&lid=LSTMOBF28FTQPHUPX83H7IIOZ&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF28FTQPHUPX83.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 Pro (Black, 64 GB)","₹12,999","11,52,836 Ratings & 1,23,677 Reviews"
37,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-4-gold-32-gb/p/itmeqgs9gwrfwpf2?pid=MOBEQ98T82CYVHGZ&lid=LSTMOBEQ98T82CYVHGZN1W4EW&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBEQ98T82CYVHGZ.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 4 (Gold, 32 GB)","₹8,999","6,37,311 Ratings & 1,12,044 Reviews"
38,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-4-gold-64-gb/p/itmeqg86fjyzkdq8?pid=MOBEQ98MNXHY4RU9&lid=LSTMOBEQ98MNXHY4RU93CMNP9&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBEQ98MNXHY4RU9.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 4 (Gold, 64 GB)","₹10,999","13,23,469 Ratings & 2,14,838 Reviews"
39,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-4-dark-grey-64-gb/p/itmeqg88cnhyyuaf?pid=MOBEQ98TWG8X4HH3&lid=LSTMOBEQ98TWG8X4HH3K9GEMH&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBEQ98TWG8X4HH3.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 4 (Dark Grey, 64 GB)","₹12,999","13,23,469 Ratings & 2,14,838 Reviews"
40,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-black-64-gb/p/itmfayzxqnzjhtbh?pid=MOBFAJB4CWKAZGPZ&lid=LSTMOBFAJB4CWKAZGPZVOYNQH&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4CWKAZGPZ.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Black, 64 GB)","₹11,999","6,08,969 Ratings & 53,433 Reviews"
41,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-5-pro-red-64-gb/p/itmf8acmupuz6v9u?pid=MOBF8ACM3CEGYWZN&lid=LSTMOBF8ACM3CEGYWZNGAMH1T&marketplace=FLIPKART&srno=s_2_42&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBF8ACM3CEGYWZN.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 5 Pro (Red, 64 GB)","₹12,999","11,52,836 Ratings & 1,23,677 Reviews"
42,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-rose-gold-64-gb/p/itmfayzxpt5vg2pw?pid=MOBFAJB4G4WJWGC3&lid=LSTMOBFAJB4G4WJWGC3KJK92K&marketplace=FLIPKART&srno=s_2_43&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4G4WJWGC3.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Rose Gold, 64 GB)","₹11,999","6,08,969 Ratings & 53,433 Reviews"
43,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-6-pro-blue-64-gb/p/itmfb2fbkhc5q9y3?pid=MOBFAJB4AVPG87YK&lid=LSTMOBFAJB4AVPG87YKVE46PQ&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=6662fed2-1644-436a-b1c9-62ae904105c8.MOBFAJB4AVPG87YK.SEARCH&ssid=yvj3xprow00000001587804101699&qH=328809dcd5b96872,"Redmi Note 6 Pro (Blue, 64 GB)","₹11,999","1,16,619 Ratings & 10,378 Reviews"
