,avgrating,features,link,name,price,rating
33,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-shadow-black-128-gb/p/itm2f31dd5ad9153?pid=MOBFHGTDDTQ4CZVZ&lid=LSTMOBFHGTDDTQ4CZVZTVBSON&marketplace=FLIPKART&srno=s_2_34&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHGTDDTQ4CZVZ.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Shadow Black, 128 GB)","₹16,275","16,077 Ratings & 1,281 Reviews"
34,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-electric-blue-128-gb/p/itme2e8bb8e0a8a2?pid=MOBFMY4BT4KUFPRV&lid=LSTMOBFMY4BT4KUFPRVOOEPU4&marketplace=FLIPKART&srno=s_2_35&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFMY4BT4KUFPRV.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Electric Blue, 128 GB)","₹16,999","16,077 Ratings & 1,281 Reviews"
35,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-electric-blue-128-gb/p/itmd45b1968a31c4?pid=MOBFNY49X7TJHRCW&lid=LSTMOBFNY49X7TJHRCWW9PRAO&marketplace=FLIPKART&srno=s_2_36&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFNY49X7TJHRCW.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Electric Blue, 128 GB)","₹18,499","2,344 Ratings & 213 Reviews"
36,4.4,"4 GB RAM | 64 GB ROM |,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",http://www.flipkart.com/redmi-note-8-space-black-64-gb/p/itm16c6c50702ff1?pid=MOBFHFFSMVQJYYWY&lid=LSTMOBFHFFSMVQJYYWYVE9JWW&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHFFSMVQJYYWY.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 (Space Black, 64 GB)","₹11,599","10,289 Ratings & 746 Reviews"
37,4.4,"6 GB RAM | 128 GB ROM |,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",http://www.flipkart.com/redmi-note-8-moonlight-white-128-gb/p/itm16c6c50702ff1?pid=MOBFHGTKWVZGCYGN&lid=LSTMOBFHGTKWVZGCYGNYS3PLV&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHGTKWVZGCYGN.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 (Moonlight White, 128 GB)","₹13,390","7,646 Ratings & 637 Reviews"
38,4.4,"6 GB RAM | 128 GB ROM |,16.0 cm (6.3 inch) Display,48MP Rear Camera | 13MP Front Camera,4000 mAh Battery,1 year",http://www.flipkart.com/redmi-note-8-cosmic-purple-128-gb/p/itm16c6c50702ff1?pid=MOBFN29D7AG4RPZE&lid=LSTMOBFN29D7AG4RPZELMWWQ2&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFN29D7AG4RPZE.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 (Cosmic Purple, 128 GB)","₹14,798","7,646 Ratings & 637 Reviews"
39,4.4,"4 GB RAM | 64 GB ROM |,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",http://www.flipkart.com/redmi-note-8-neptune-blue-64-gb/p/itm16c6c50702ff1?pid=MOBFHFFSG69TGSXQ&lid=LSTMOBFHFFSG69TGSXQPDR1GU&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHFFSG69TGSXQ.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 (Neptune Blue, 64 GB)","₹11,549","10,289 Ratings & 746 Reviews"
40,4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/mi-a3-not-just-blue-128-gb/p/itmc04ef1e3e575e?pid=MOBFJM4ZETXGY6FD&lid=LSTMOBFJM4ZETXGY6FD9BVK3I&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFJM4ZETXGY6FD.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Mi A3 (Not just Blue, 128 GB)","₹13,889","6,404 Ratings & 539 Reviews"
41,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-halo-white-64-gb/p/itm4da816cb9b194?pid=MOBFHHRRUJSYKJGQ&lid=LSTMOBFHHRRUJSYKJGQHOIWMS&marketplace=FLIPKART&srno=s_2_42&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHHRRUJSYKJGQ.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Halo White, 64 GB)","₹14,597","16,077 Ratings & 1,281 Reviews"
42,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-gamma-green-128-gb/p/itma893ee04ac0a4?pid=MOBFHFFTCGQMTGZH&lid=LSTMOBFHFFTCGQMTGZHVN84FM&marketplace=FLIPKART&srno=s_2_43&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHFFTCGQMTGZH.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Gamma Green, 128 GB)","₹16,730","16,077 Ratings & 1,281 Reviews"
43,4.4,"4 GB RAM | 64 GB ROM |,16.0 cm (6.3 inch) Display,48MP Rear Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",http://www.flipkart.com/redmi-note-8-cosmic-purple-64-gb/p/itmf9758349ff6ba?pid=MOBFNY8Z8RZXUTA2&lid=LSTMOBFNY8Z8RZXUTA2YM73AA&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFNY8Z8RZXUTA2.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 (Cosmic Purple, 64 GB)","₹11,630","10,289 Ratings & 746 Reviews"
44,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itmbe98d88f27aab?pid=MOBFKF98HGWKEDCC&lid=LSTMOBFKF98HGWKEDCCF67CEO&marketplace=FLIPKART&srno=s_2_45&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKF98HGWKEDCC.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8A (Midnight Black, 32 GB)","₹7,499","1,09,635 Ratings & 9,000 Reviews"
45,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/mi-a3-more-than-white-64-gb/p/itm58e6b4a83b046?pid=MOBFJM5YN8YU2TGS&lid=LSTMOBFJM5YN8YU2TGSM32RRL&marketplace=FLIPKART&srno=s_2_46&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFJM5YN8YU2TGS.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Mi A3 (More Than White, 64 GB)","₹12,999","24,851 Ratings & 2,125 Reviews"
46,4.3,"1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-go-blue-16-gb/p/itmfgqsaszhhyyy6?pid=MOBFGQSAQYYGFNSB&lid=LSTMOBFGQSAQYYGFNSBV2PHLI&marketplace=FLIPKART&srno=s_2_47&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFGQSAQYYGFNSB.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Go (Blue, 16 GB)","₹4,999","1,54,871 Ratings & 12,763 Reviews"
47,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,39.27 cm (15.46 cms) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/mi-a3-not-just-blue-64-gb/p/itm12f5d66d71714?pid=MOBFJM4ZJHVHFR5Q&lid=LSTMOBFJM4ZJHVHFR5QW6FPEO&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFJM4ZJHVHFR5Q.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Mi A3 (Not just Blue, 64 GB)","₹12,999","24,851 Ratings & 2,125 Reviews"
